Latitude,Longitude,City,Distributor,Demand
20.93333,77.75,Amravati,D3189,81
21.16516,77.3091,Anjangaon,D3190,84
21.25084,72.83878,Amroli,D3191,112
26.05654,81.90267,Antu,D3192,108
18.41025,83.90295,Amudalavalasa,D3193,81
15.58005,73.74487,Anjuna,D3194,93
28.90314,78.46984,Amroha,D3195,112
17.69134,83.00395,Anakapalle,D3196,98
21.99317,72.87047,Amod,D3197,100
21.59983,71.21169,Amreli,D3198,101
33.73068,75.15418,Anantnag,D3199,83
10.19055,76.38789,Angamali,D3200,83
11.61975,77.74264,Ammapettai,D3201,80
30.60837,76.23199,Amloh,D3202,91
20.28333,73.01667,Amli,D3203,107
18.73312,76.38616,Ambajogai,D3204,82
25.30609,73.9258,Amet,D3205,106
20.77644,80.74608,Ambagarh Chauki,D3206,115
10.10649,76.35484,Alwaye,D3207,94
22.84616,87.33559,Amlagora,D3208,118
23.11892,83.19537,Ambikapur,D3209,113
28.01667,81.05,Amethi,D3210,100
19.2,73.16667,Amarnath,D3211,110
24.31371,80.97703,Amarpatan,D3212,107
21.92485,78.12786,Amla,D3213,96
30.36099,76.79782,Ambala,D3214,104
25.03967,86.90247,Amarpur,D3215,107
13.09818,80.16152,Ambattur,D3216,86
26.81482,94.52614,Amguri,D3217,88
22.2978,79.16943,Amarwara,D3218,102
12.97805,75.99094,Alur,D3219,99
19.61301,75.78906,Ambad,D3220,103
12.79163,78.71644,Ambur,D3221,96
26.15696,81.80519,Amethi,D3222,108
16.57868,82.00609,Amalapuram,D3223,92
23.936,91.85436,Ambasa,D3224,81
21.03983,75.05887,Amalner,D3225,115
24.42664,80.03579,Amanganj,D3226,113
26.70423,78.22678,Ambah,D3227,84
27.71222,78.73788,Amanpur,D3228,113
22.67486,81.75908,Amarkantak,D3229,92
8.71068,77.4519,Ambasamudram,D3230,99
29.85706,77.33583,Ambahta,D3231,81
23.5257,91.65879,Amarpur,D3232,116
27.49358,79.17127,Aliganj,D3233,110
8.60635,77.93983,Alwa Tirunagari,D3234,103
26.4835,89.52286,Alipur Duar,D3235,95
11.59895,79.71893,Alappakkam,D3236,103
28.16951,94.8006,Along,D3237,104
15.42727,74.74111,Alnavar,D3238,107
19.43172,80.06377,Allapalli,D3239,88
29.59713,79.65911,Almora,D3240,82
28.79862,77.13314,Alipur,D3241,118
18.64813,72.87579,Alibag,D3242,91
27.56246,76.625,Alwar,D3243,101
31.43161,75.65614,Alawalpur,D3244,84
23.76336,75.55662,Alot,D3245,119
25.44478,81.84322,Allahabad,D3246,101
27.88145,78.07464,Aligarh,D3247,116
27.5454,79.68715,Allahganj,D3248,105
8.86404,77.49937,Alangulam,D3249,87
9.49004,76.3264,Alappuzha,D3250,88
10.3606,78.98492,Alangudi,D3251,84
10.04697,78.09033,Alanganallur,D3252,86
15.59337,73.87482,Aldona,D3253,105
16.11601,74.21097,Ajra,D3254,91
24.89879,80.25921,Ajaigarh,D3255,85
12.62235,78.75207,Alangayam,D3256,93
17.56425,76.56854,Aland,D3257,119
18.67756,73.89868,Alandi,D3258,120
32.86667,74.73333,Akhnur,D3259,117
15.87987,78.13352,Alampur,D3260,120
11.88705,78.91758,Alagapuram,D3261,104
31.84473,74.76295,Ajnala,D3262,94
20.70957,76.9981,Akola,D3263,93
26.38371,79.94926,Akbarpur,D3264,119
23.38027,76.59875,Akodia,D3265,96
29.82074,75.89078,Akalgarh,D3266,102
26.02514,78.79697,Alampur,D3267,94
22.02463,82.42641,Akaltara,D3268,97
26.42953,82.53431,Akbarpur,D3269,82
26.4521,74.63867,Ajmer,D3270,108
13.0025,80.20611,Alandur,D3271,86
18.70622,76.93731,Ahmadpur,D3272,111
25.01579,83.03294,Ahraura,D3273,111
21.0963,77.0588,Akot,D3274,96
24.41288,76.56719,Aklera,D3275,102
23.72894,92.71791,Aizawl,D3276,117
16.58225,81.38112,Akividu,D3277,97
17.52532,76.20611,Akalkot,D3278,119
20.75718,73.68626,Ahwa,D3279,88
23.71177,76.01571,Agar,D3280,100
17.19986,76.36018,Afzalpur,D3281,119
15.05139,73.98435,Agonda,D3282,98
11.01542,79.48093,Aduthurai,D3283,86
19.09457,74.73843,Ahmadnagar,D3284,103
13.72794,76.0068,Ajjampur,D3285,80
19.41386,80.00359,Ahiri,D3286,94
23.02579,72.58727,Ahmedabad,D3287,104
15.62788,77.27495,Adoni,D3288,102
23.83605,91.27939,Agartala,D3289,92
29.3937,78.67393,Afzalgarh,D3290,94
23.83009,87.68661,Ahmadpur,D3291,106
24.59365,72.71756,Abu,D3292,114
21.25665,77.51006,Achalpur,D3293,88
9.15595,76.73192,Adur,D3294,95
23.16453,72.58107,Adalaj,D3295,95
23.49668,86.68363,Adra,D3296,112
27.18333,78.01667,Agra,D3297,85
15.81061,79.97338,Addanki,D3298,109
27.17826,77.75674,Achhnera,D3299,105
24.48012,72.78186,Abu Road,D3300,92
19.67203,78.5359,Adilabad,D3301,89
30.14453,74.19552,Abohar,D3302,88
26.32255,90.68526,Abhayapuri,D3303,102
9.4423,78.4399,Abiramam,D3304,118
22.94849,88.01954,Srirampur,D3305,91
21.77985,87.74892,Contai,D3306,85
22.89639,88.47528,Ramchandrapur,D3307,91
22.93611,88.23194,Haripur,D3308,86
22.96833,88.26278,Kesabpur,D3309,93
22.6625,88.22222,Parbatipur,D3310,84
22.67028,88.26944,Krishnapur,D3311,104
22.93338,88.13856,Bagnan,D3312,106
22.84839,88.45126,Sankarpur,D3313,86
22.61993,88.24566,Dumjor,D3314,88
22.06046,88.10975,Haldia,D3315,118
22.77778,88.24639,Ramnagar,D3316,86
22.60291,88.27751,Bankra,D3317,86
22.61476,88.1919,Bhandardaha,D3318,118
22.7307,88.25764,Begampur,D3319,83
22.63222,88.34861,Chakapara,D3320,88
22.58213,88.171,Dhulagari,D3321,97
22.53665,88.13785,Panchla,D3322,110
22.58083,88.23278,Masila,D3323,104
22.58826,88.23544,Mahiari,D3324,117
22.52556,88.19583,Raghudebbati,D3325,91
22.52444,88.16694,Sahapur,D3326,83
22.4711,88.1453,Pujali,D3327,101
22.42563,88.19336,Bawali,D3328,105
22.31878,88.2305,Jafarpur,D3329,87
22.50833,88.21528,Nangi,D3330,112
22.33417,88.29778,Balarampur,D3331,102
22.37046,88.27864,Amtala,D3332,111
22.32344,88.30775,Serpur,D3333,111
22.59306,88.09139,Gobindapur,D3334,111
22.10833,88.07889,Monoharpur,D3335,118
22.41083,88.50944,Raypur,D3336,91
22.28806,88.50917,Nabagram,D3337,110
34.07677,74.7057,Soyibug,D3338,111
22.73472,88.75944,Gurdaha,D3339,96
22.7225,88.55556,Ula,D3340,92
22.12778,88.15861,Solap,D3341,83
22.61845,88.75119,Gopalpur,D3342,113
22.03833,88.32139,Harindanga,D3343,92
12.97795,80.06781,Nandambakkam,D3344,114
30.03209,77.75329,Chhutmalpur,D3345,107
17.31018,78.49969,Balapur,D3346,97
31.43224,75.71484,Adampur,D3347,98
17.46982,78.12574,Singapur,D3348,91
32.5559,74.9539,Gho Brahmanan de,D3349,117
30.63929,76.11761,Ishanpur,D3350,85
32.83255,74.57612,Jaurian,D3351,104
28.7781,76.7756,Kheri Sampla,D3352,104
30.6854,76.08643,Chima,D3353,120
13.03565,80.15821,Porur,D3354,108
17.45081,78.68366,Ghatkesar,D3355,104
25.52115,75.64028,Borkhera,D3356,86
13.01083,80.16861,Manappakkam,D3357,91
12.96095,80.24094,Perungudi,D3358,83
17.87455,78.10017,Chandur,D3359,80
12.89911,80.169,Vengavasal,D3360,111
12.96226,80.19864,Madipakkam,D3361,97
28.99132,80.07608,Banbasa,D3362,86
13.29724,77.80184,Vadigenhalli,D3363,95
13.16089,80.25727,Chinnasekkadu,D3364,94
12.8525,80.04667,Madambakkam,D3365,108
27.10696,88.32332,Jorethang,D3366,93
14.0943,74.4845,Murudeshwara,D3367,120
14.9959,74.05056,Canacona,D3368,118
13.15804,80.10634,Vellanur,D3369,82
28.26419,78.4056,Babrala,D3370,86
29.40596,76.67042,Safidon,D3371,109
10.91248,77.03699,Chettipalaiyam,D3372,85
23.56949,76.72821,Talen,D3373,109
10.51049,77.18806,Dhali,D3374,91
15.6034,73.73996,Chapora,D3375,108
16.86086,73.54993,Lanja,D3376,92
25.92127,86.79271,Madhipura,D3377,83
9.83999,77.38109,Chinnamanur,D3378,101
17.56,73.4,Mahabaleshwar,D3379,89
21.52798,86.87156,Remuna,D3380,107
11.12018,76.11996,Manjeri,D3381,108
21.6241,69.98494,Kutiyana,D3382,94
24.10313,77.69055,Sironj,D3383,87
23.29908,72.33362,Kadi,D3384,120
22.65622,70.74945,Tankara,D3385,110
8.99739,77.86191,Kadambur,D3386,95
25.53347,89.86373,Mankachar,D3387,114
19.49552,77.65863,Hadgaon,D3388,87
26.34209,77.8092,Jora,D3389,103
20.28333,73.01667,Amli,D3390,108
29.59903,76.11927,Narwana,D3391,115
22.06693,76.49326,Mundi,D3392,84
17.31018,78.49969,Balapur,D3393,113
21.81667,83.91667,Brajarajnagar,D3394,116
12.38826,78.00316,Marandahalli,D3395,106
27.96059,73.55913,Napasar,D3396,84
30.6813,75.29087,Badhni Kalan,D3397,85
27.7,74.46667,Sujangarh,D3398,93
26.83928,80.92313,Lucknow,D3399,89
13.91387,75.06503,Hosanagara,D3400,89
28.12941,78.9109,Bilsi,D3401,117
24.51379,86.64576,Jasidih,D3402,98
16.69186,78.92073,Devarkonda,D3403,98
13.60759,79.31652,Narasingapuram,D3404,98
24.18622,86.30875,Giridih,D3405,80
16.18673,75.69614,Bagalkot,D3406,120
26.13564,91.80069,Dispur,D3407,108
26.4521,74.63867,Ajmer,D3408,113
26.868,80.7857,Kakori,D3409,112
25.47509,85.96813,Baruni,D3410,111
32.16423,76.19622,Yol,D3411,84
18.34351,74.03102,Sasvad,D3412,84
26.02301,76.34408,Sawai Madhopur,D3413,82
16.69563,74.23167,Kolhapur,D3414,104
17.77844,83.21577,Vepagunta,D3415,94
22.84616,87.33559,Amlagora,D3416,86
25.78031,84.74709,Chapra,D3417,82
23.83238,71.6047,Radhanpur,D3418,89
24.60681,84.12624,Nabinagar,D3419,95
26.88817,88.19007,Mirik,D3420,88
21.65576,78.79669,Sausar,D3421,94
15.18315,74.97099,Kalghatgi,D3422,90
8.62584,78.02282,Eral,D3423,96
24.97516,77.5649,Badarwas,D3424,80
15.47799,78.4836,Nandyal,D3425,86
19.19704,72.96355,Thane,D3426,80
23.01754,76.72208,Ashta,D3427,84
27.6431,79.9402,Shahabad,D3428,91
17.56425,76.56854,Aland,D3429,105
16.5779,81.29463,Pallevada,D3430,101
20.59483,74.20301,Satana,D3431,111
12.69184,79.97661,Chingleput,D3432,109
26.24918,77.40786,Sabalgarh,D3433,120
12.99116,78.17804,Bangarapet,D3434,87
27.5454,79.68715,Allahganj,D3435,110
19.80806,84.79084,Buguda,D3436,108
9.71158,76.33888,Vayalar,D3437,107
14.51957,76.33915,Jagalur,D3438,95
24.50235,74.18551,Bhindar,D3439,90
15.38914,73.81491,Mormugao,D3440,98
22.74252,88.37326,Titagarh,D3441,84
22.56667,88.35,Bara Bazar,D3442,118
22.23779,72.7591,Dhuwaran,D3443,120
26.7412,83.74526,Hata,D3444,107
25.08358,85.42804,Silao,D3445,102
25.73581,78.74555,Bhander,D3446,86
12.54654,77.42005,Kankanhalli,D3447,80
28.43205,80.58137,Palia Kalan,D3448,82
10.63375,78.84139,Puliyur,D3449,89
32.86667,74.73333,Akhnur,D3450,112
12.75975,75.20169,Puttur,D3451,87
22.80917,88.22944,Singur,D3452,95
13.522,77.2373,Koratagere,D3453,84
31.80921,75.20294,Batala,D3454,80
31.68411,76.52506,Hamirpur,D3455,105
9.84745,77.29603,Kombai,D3456,80
29.28351,79.351,Kaladhungi,D3457,97
23.85681,86.90324,Chittaranjan,D3458,116
19.76616,74.47738,Shirdi,D3459,94
27.94361,78.15789,Harduaganj,D3460,118
19.23496,72.85976,Borivli,D3461,113
22.63222,88.34861,Chakapara,D3462,109
14.05455,75.39992,Kumsi,D3463,95
30.47426,74.5166,Muktsar,D3464,96
27.79449,77.4368,Kosi,D3465,84
29.29026,77.94939,Miranpur,D3466,101
11.74014,76.07369,Panamaram,D3467,96
25.40304,79.74877,Charkhari,D3468,111
18.49543,79.0943,Kottapalli,D3469,83
30.97494,76.99137,Sabathu,D3470,108
15.59319,73.94571,Dicholi,D3471,118
9.85,76.96667,Idukki,D3472,110
13.44189,79.55314,Puttur,D3473,100
15.37439,78.92609,Giddalur,D3474,112
23.97187,92.57454,Saitlaw,D3475,103
13.31446,76.25704,Arsikere,D3476,115
20.25334,74.43755,Manmad,D3477,105
11.24058,76.96009,Karamadai,D3478,105
22.26675,86.17385,Kuchaiburi,D3479,103
21.84577,71.30544,Babra,D3480,94
27.49581,80.99618,Biswan,D3481,89
26.64822,79.1477,Lakhna,D3482,99
26.30253,87.26556,Forbesganj,D3483,102
9.86667,76.35,Arukutti,D3484,102
23.03333,70.21667,Kandla,D3485,89
23.00943,76.5007,Iawar,D3486,89
18.43997,73.77545,Kharakvasla,D3487,119
16.82442,75.71537,Bijapur,D3488,86
23.37074,85.86236,Muri,D3489,100
27.14955,76.58345,Baswa,D3490,88
30.60622,74.25727,Jalalabad,D3491,81
25.46179,85.53179,Bakhtiyarpur,D3492,80
23.49276,87.73484,Guskhara,D3493,116
9.51272,77.63369,Srivilliputhur,D3494,95
26.47703,90.55815,Bongaigaon,D3495,114
25.92774,80.81266,Fatehpur,D3496,100
26.3333,82.94727,Atraulia,D3497,82
30.36099,76.79782,Ambala,D3498,90
17.59728,80.00207,Mahbubabad,D3499,118
31.50028,75.74917,Sham Churasi,D3500,115
21.85523,70.24791,Bhayavadar,D3501,84
29.3937,78.67393,Afzalgarh,D3502,111
11.44216,79.64763,Kil Bhuvanagiri,D3503,103
22.06566,81.68543,Mungeli,D3504,112
15.87987,78.13352,Alampur,D3505,111
27.37227,95.30754,Duliagaon,D3506,119
23.04268,84.54429,Gumla,D3507,106
27.13181,81.95332,Gonda City,D3508,86
14.04295,76.18496,Holalkere,D3509,110
26.36722,79.6298,Sikandra,D3510,84
25.21368,84.9871,Jahanabad,D3511,110
26.7469,89.35385,Hasimara,D3512,97
29.28988,78.28437,Haldaur,D3513,88
19.30157,72.85107,Bhayandar,D3514,112
21.28777,71.7556,Dungarpur,D3515,115
19.77947,79.36459,Rajura,D3516,99
19.98533,76.52046,Lonar,D3517,100
14.27603,77.16827,Hosakote,D3518,104
25.43855,75.63735,Bundi,D3519,94
16.08987,80.16705,Chilakalurupet,D3520,87
28.61089,77.90896,Saidpur,D3521,115
11.14671,78.28996,Erumaippatti,D3522,97
23.89921,79.19393,Patharia,D3523,96
11.32137,77.00521,Sirumugai,D3524,84
24.827,87.2125,Godda,D3525,98
18.04531,78.26078,Medak,D3526,117
24.36667,92.16667,Dharmanagar,D3527,84
17.74026,73.19087,Jalgaon,D3528,116
27.21731,77.49009,Bharatpur,D3529,112
28.62989,79.47648,Deoranian,D3530,109
22.2866,82.16823,Ratanpur,D3531,114
26.45756,80.77403,Purwa,D3532,81
19.84696,79.34578,Ballalpur,D3533,113
31.86431,74.95665,Fatehgarh Churian,D3534,104
25.90448,74.66025,Gulabpura,D3535,80
25.07145,73.8798,Rajsamand,D3536,120
23.17623,88.56667,Ranaghat,D3537,91
22.50321,73.47242,Halol,D3538,80
22.20677,74.75788,Kukshi,D3539,96
11.45496,77.4422,Gobichettipalayam,D3540,118
20.56101,72.94846,Parnera,D3541,115
26.2838,75.36458,Malpura,D3542,96
21.41073,71.16621,Chalala,D3543,113
27.57429,81.59474,Bahraigh,D3544,103
12.85737,76.48886,Sravana Belgola,D3545,95
26.37837,81.79607,Musafir-Khana,D3546,84
28.7982,77.03431,Bawana,D3547,119
28.25153,77.60253,Rabupura,D3548,86
29.58349,80.20947,Pithoragarh,D3549,104
17.65872,83.27419,Yarada,D3550,80
20.35046,76.25774,Chikhli,D3551,86
25.86302,87.74487,Baisi,D3552,100
26.44365,85.40076,Belsand,D3553,86
30.81383,75.16878,Moga,D3554,100
23.51583,87.30801,Durgapur,D3555,82
18.81199,82.71048,Koraput,D3556,105
10.76721,79.74186,Kilvelur,D3557,81
12.9343,78.7189,Peranampattu,D3558,109
26.91414,80.50792,Auras,D3559,113
31.33027,76.75663,Bilaspur,D3560,108
26.02705,82.91843,Sarai Mir,D3561,92
21.65981,74.69937,Pansemal,D3562,86
16.47311,76.31085,Talikota,D3563,108
24.27419,86.63929,Madhupur,D3564,98
30.67399,74.75579,Faridkot,D3565,83
12.71287,74.88857,Manjeshvar,D3566,115
18.33811,73.84677,Khed,D3567,99
30.81725,76.35478,Khamanon Kalan,D3568,119
24.29704,87.82899,Nalhati,D3569,118
22.83333,88.36667,Shyamnagar,D3570,102
22.72154,88.48198,Barasat,D3571,94
12.96951,79.14552,Katpadi,D3572,81
15.68681,73.70449,Arambol,D3573,115
22.58213,88.171,Dhulagari,D3574,112
13.21667,80.31667,Kattivakkam,D3575,112
22.4,84.76667,Birmitrapur,D3576,119
12.34782,78.51046,Kunnattur,D3577,95
13.15804,80.10634,Vellanur,D3578,83
19.62557,78.1987,Kinwat,D3579,104
33.07246,75.28727,Kud,D3580,90
27.10062,83.27156,Anandnagar,D3581,114
13.5503,78.50288,Madanapalle,D3582,118
25.51704,91.26484,Nongstoin,D3583,107
19.61186,76.6874,Jintur,D3584,117
25.56892,91.88313,Shillong,D3585,86
13.2563,76.47768,Tiptur,D3586,116
15.42977,75.62971,Gadag,D3587,84
27.0937,77.66003,Fatehpur Sikri,D3588,89
21.12297,73.11151,Bardoli,D3589,96
22.33417,88.29778,Balarampur,D3590,91
27.94822,80.77935,Lakhimpur,D3591,108
31.45191,74.92777,Tarn Taran,D3592,101
17.82884,82.93526,Chodavaram,D3593,106
25.64602,84.87291,Maner,D3594,81
12.30359,76.29275,Hunsur,D3595,89
18.77257,84.41012,Palasa,D3596,120
22.89639,88.47528,Ramchandrapur,D3597,105
25.66472,76.69616,Sheopur,D3598,87
15.63,76.89217,Siruguppa,D3599,118
21.25084,72.83878,Amroli,D3600,98
26.42876,80.88008,Mauranwan,D3601,100
24.55418,92.61592,Lala,D3602,93
29.80673,78.61109,Dugadda,D3603,102
22.50833,88.21528,Nangi,D3604,114
27.28952,88.25764,Gyalshing,D3605,104
26.19749,91.7202,North Guwahati,D3606,98
27.42752,83.41789,Nautanwa,D3607,95
26.46742,90.41951,Basugaon,D3608,85
20.92489,77.32644,Daryapur,D3609,120
17.68589,73.99333,Satara,D3610,99
34.22619,74.77478,Gandarbal,D3611,109
22.46791,78.43312,Pachmarhi,D3612,115
17.63359,74.78773,Mhasvad,D3613,92
12.51217,79.12405,Polur,D3614,85
20.30303,75.65284,Sillod,D3615,94
19.69522,73.5626,Igatpuri,D3616,102
26.57115,82.38091,Goshainganj,D3617,83
13.84846,75.70502,Bhadravati,D3618,109
26.22383,80.7575,Bhagwantnagar,D3619,86
20.53693,73.17368,Dharampur,D3620,89
26.46517,79.50918,Auraiya,D3621,99
10.77269,79.6368,Thiruvarur,D3622,95
25.182,81.61769,Shankargarh,D3623,117
22.37046,88.27864,Amtala,D3624,91
30.90908,77.10869,Solan,D3625,112
27.70287,78.08278,Sasni,D3626,113
16.34714,75.61804,Bilgi,D3627,111
28.66535,77.43915,Ghaziabad,D3628,81
17.27343,74.53792,Vite,D3629,120
25.61281,88.12449,Raiganj,D3630,88
27.14872,79.50078,Chhibramau,D3631,96
20.88555,76.19932,Malkapur,D3632,104
20.17838,85.11327,Balugaon,D3633,88
23.88745,71.76975,Un,D3634,96
29.8062,77.45251,Rampur,D3635,90
25.0308,81.31908,Kotwa,D3636,82
26.75751,94.20306,Jorhat,D3637,98
27.56246,76.625,Alwar,D3638,91
21.89764,83.3966,Raigarh,D3639,110
28.63025,79.71818,Jahanabad,D3640,95
23.19697,87.53319,Patrasaer,D3641,87
15.30928,76.3383,Munirabad,D3642,108
9.00798,76.52023,Ponmana,D3643,91
22.58867,88.93253,Taki,D3644,119
27.88832,76.28108,Behror,D3645,107
9.34461,77.42911,Sivagiri,D3646,105
20.15975,85.70742,Jatani,D3647,109
26.97579,83.10995,Mehndawal,D3648,111
27.14652,83.75803,Siswa Bazar,D3649,108
13.31216,76.94102,Gubbi,D3650,119
13.93157,75.56791,Shimoga,D3651,98
21.56128,74.21238,Taloda,D3652,90
27.40096,74.57537,Didwana,D3653,99
23.33033,77.7811,Raisen,D3654,99
26.88271,78.90256,Jaswantnagar,D3655,117
22.72394,88.34563,Rishra,D3656,110
30.94659,75.1378,Kot Isa Khan,D3657,114
32.6027,74.80918,Khaur,D3658,120
23.47547,91.2659,Sonamura,D3659,87
20.25684,75.13786,Kannad,D3660,96
17.05439,79.26707,Nalgonda,D3661,93
26.88604,74.76602,Parvatsar,D3662,115
22.56263,88.36304,Kolkata,D3663,106
19.30133,76.49735,Manwat,D3664,97
21.32112,70.44078,Mendarda,D3665,117
26.10216,89.82275,Golakganj,D3666,88
23.16453,72.58107,Adalaj,D3667,91
18.15059,73.97788,Shirwal,D3668,104
22.80278,86.18545,Jamshedpur,D3669,115
24.68394,92.56097,Hailakandi,D3670,115
21.18893,80.75459,Dongargarh,D3671,86
30.0712,78.28189,Birbhaddar,D3672,91
22.95998,88.42849,Kanchrapara,D3673,91
24.67792,94.04767,Yairipok,D3674,110
27.40684,77.82214,Baldev,D3675,89
22.55038,85.80249,Chaibasa,D3676,80
26.19593,83.2269,Bilariaganj,D3677,112
27.0186,77.17636,Wer,D3678,87
19.69589,72.71527,Shirgaon,D3679,81
11.69403,77.97035,Taramangalam,D3680,97
31.83364,76.50539,Tira Sujanpur,D3681,92
22.16732,76.86137,Khirkiyan,D3682,80
34.09256,74.59016,Magam,D3683,110
17.2698,73.50031,Makhjan,D3684,114
12.99801,79.14352,Pudur,D3685,105
29.11344,77.70467,Daurala,D3686,84
12.42186,78.2188,Kaveripatnam,D3687,90
18.65087,79.66501,Manthani,D3688,94
28.14469,77.32546,Palwal,D3689,92
23.73333,86.31667,Bagra,D3690,99
22.94849,88.01954,Srirampur,D3691,93
11.56831,76.64087,Masinigudi,D3692,99
30.39086,78.4803,Tehri,D3693,82
25.44478,81.84322,Allahabad,D3694,81
16.71311,81.10437,Ellore,D3695,81
18.78562,73.34589,Khopoli,D3696,112
11.57105,77.9004,Konganapuram,D3697,92
26.16779,82.37028,Kadipur,D3698,83
23.78597,76.61773,Khujner,D3699,102
8.5688,78.09091,Arumuganeri,D3700,93
30.37577,76.15292,Nabha,D3701,106
22.16094,85.50416,Noamundi,D3702,89
22.16547,88.8007,Gosaba,D3703,111
27.65312,74.39993,Ladnun,D3704,94
28.71271,77.656,Pilkhua,D3705,92
31.53523,76.905,Sundarnagar,D3706,117
27.56192,80.68265,Sitapur,D3707,100
26.4709,81.1158,Bachhrawan,D3708,94
27.91256,96.12882,Tezu,D3709,104
21.24758,79.10575,Koradi,D3710,112
15.02698,74.04617,Kankon,D3711,108
15.95923,76.11351,Ilkal,D3712,88
25.35417,85.03195,Masaurhi Buzurg,D3713,83
30.85142,77.30066,Rajgarh,D3714,95
27.99814,81.08975,Dhaurahra,D3715,84
13.19133,80.18473,Naravarikuppam,D3716,114
10.51347,78.62357,Iluppur,D3717,118
28.10296,77.00144,Nuh,D3718,119
27.711,77.93967,Iglas,D3719,88
16.69117,74.46054,Ichalkaranji,D3720,119
27.03051,79.48813,Saurikh,D3721,89
25.28814,86.02055,Barhiya,D3722,102
8.24462,77.32581,Padmanabhapuram,D3723,88
34.16125,74.55634,Pattan,D3724,104
18.10483,78.84858,Siddipet,D3725,80
22.72211,87.67824,Kharar,D3726,86
20.18268,85.61629,Khurda,D3727,117
12.78635,76.24331,Hole Narsipur,D3728,92
9.5096,78.09588,Aruppukkottai,D3729,115
14.42139,78.22502,Pulivendla,D3730,95
14.5983,78.66948,Kamalapuram,D3731,107
26.70367,92.47808,Dhekiajuli,D3732,87
22.08503,79.55037,Seoni,D3733,86
12.61433,79.75748,Uttiramerur,D3734,120
13.09978,77.39364,Nelamangala,D3735,116
24.88091,86.92257,Banka,D3736,116
27.52698,80.75461,Khairabad,D3737,119
22.54997,88.22515,Sankrail,D3738,98
19.15988,76.20832,Majalgaon,D3739,81
26.07779,82.87608,Phulpur,D3740,115
22.52444,88.16694,Sahapur,D3741,82
13.53044,75.36329,Koppa,D3742,91
18.85057,76.53163,Parli Vaijnath,D3743,107
25.48339,85.70928,Barh,D3744,98
26.67444,78.37081,Porsa,D3745,91
24.58584,73.71346,Udaipur,D3746,85
25.68564,82.41106,Machhlishahr,D3747,101
21.3527,72.03524,Talaja,D3748,105
22.17391,76.06993,Sanawad,D3749,119
34.01592,75.31899,Pahlgam,D3750,95
21.59556,78.52628,Pandhurna,D3751,112
15.59154,73.80898,Mapuca,D3752,101
21.94022,75.13608,Rajpur,D3753,98
25.03967,86.90247,Amarpur,D3754,97
15.53333,73.98333,Navelim,D3755,95
25.20084,85.52389,Bihar Sharif,D3756,116
27.43818,78.03758,Sadabad,D3757,90
27.89196,77.36744,Hodal,D3758,119
20.80509,78.88752,Sindi,D3759,81
22.59373,75.29774,Dhar,D3760,103
28.45226,77.70004,Sikandarabad,D3761,92
22.93218,88.41859,Halisahar,D3762,80
22.98664,75.51921,Gautampura,D3763,105
24.98181,81.69558,Sohagi,D3764,86
23.40673,76.7098,Shujalpur,D3765,80
10.88405,79.10362,Thiruvaiyaru,D3766,120
15.56422,74.00799,Sanquelim,D3767,82
18.31142,83.56846,Chipurupalle,D3768,81
13.00715,76.0962,Hassan,D3769,82
25.68544,85.20981,Hajipur,D3770,117
25.92058,81.99629,Bela,D3771,119
29.3215,73.89979,Suratgarh,D3772,106
27.63792,77.88019,Beswan,D3773,104
24.37338,77.04841,Kumbhraj,D3774,103
28.72928,79.31469,Shishgarh,D3775,97
28.51283,80.14829,Puranpur,D3776,100
20.7932,76.69921,Shegaon,D3777,105
11.17989,75.84141,Ferokh,D3778,106
27.22122,78.01095,Dayal Bagh,D3779,81
26.59534,82.13272,Bikapur,D3780,109
30.05918,75.535,Bhikhi,D3781,82
13.08784,80.27847,Chennai,D3782,81
9.0032,78.1928,Kulattur,D3783,111
23.36545,85.97643,Jhalida,D3784,117
16.01148,73.68867,Kudal,D3785,106
16.68317,74.58892,Kurandvad,D3786,91
26.69929,88.31177,Bagdogra,D3787,83
14.76465,75.1246,Hangal,D3788,95
28.78732,78.10214,Garhmuktesar,D3789,114
27.68859,78.37985,Sikandra Rao,D3790,103
12.77574,79.67892,Dusi,D3791,83
23.29356,81.3619,Shahdol,D3792,88
22.94141,81.07975,Dindori,D3793,81
15.82385,80.35219,Chirala,D3794,120
23.30521,87.41336,Sonamukhi,D3795,81
23.87355,86.1516,Gomoh,D3796,83
24.41582,75.83552,Bhawaniganj,D3797,120
10.99385,78.21929,Kattupputtur,D3798,87
18.14861,73.84336,Bhor,D3799,85
30.6885,76.40111,Basi,D3800,100
23.97594,88.61917,Karimpur,D3801,88
23.79759,86.42992,Dhanbad,D3802,85
29.44964,74.10093,Pilibangan,D3803,118
9.24171,77.41177,Vasudevanallur,D3804,107
29.9679,77.54522,Saharanpur,D3805,99
29.97897,76.58249,Pehowa,D3806,90
23.09678,80.05084,Barela,D3807,114
14.41435,77.72035,Dharmavaram,D3808,103
25.86894,85.17394,Lalganj,D3809,117
16.90572,81.67222,Nidadavole,D3810,99
10.90141,79.17984,Ayyampettai,D3811,90
26.16638,75.78824,Tonk,D3812,90
9.93333,76.5,Ramamangalam,D3813,107
27.17281,81.21061,Fatehpur,D3814,95
27.13432,81.69868,Colonelganj,D3815,103
27.03333,88.26667,Darjiling,D3816,96
22.29507,82.02366,Kota,D3817,88
22.19644,78.59191,Jamai,D3818,114
